epoch,val_mrr,loss,latency
1.0,0.1070664077997207,0.9193275747448209,58.464382499998464
1.0,0.1070664077997207,0.9193275747448209,59.03682560000016
2.0,0.1869007796049118,0.6505938192922619,49.76344230000177
3.0,0.24950723350048065,0.5526408015005294,52.38189080000302
